"Tempo","Temperatura"
24.9950,291.1
25.0000,291.1
25.0050,291.1
25.0100,291.1
25.0150,291.1
25.0200,291.1
25.0250,291.1
25.0300,291.1
25.0350,291.1
25.0400,291.1
25.0450,291.1
25.0500,291.1
25.0550,291.1
25.0600,291.1
25.0650,291.1
25.0700,291.1
25.0750,291.1
25.0800,291.1
25.0850,291.1
25.0900,291.1
25.0950,291.1
25.1000,291.1
25.1050,291.1
25.1100,291.1
25.1150,291.1
25.1200,291.1
25.1250,291.1
25.1300,291.1
25.1350,291.1
25.1400,291.1
25.1450,291.1
25.1500,291.1
25.1550,291.1
25.1600,291.1
25.1650,291.1
25.1700,291.1
25.1750,291.1
25.1800,291.1
25.1850,291.1
25.1900,291.1
25.1950,291.1
25.2000,291.1
25.2050,291.1
25.2100,291.1
25.2150,291.1
25.2200,291.1
25.2250,291.1
25.2300,291.1
25.2350,291.1
25.2400,291.1
25.2450,291.1
25.2500,291.1
25.2550,291.1
25.2600,291.1
25.2650,291.1
25.2700,291.1
25.2750,291.1
25.2800,291.1
25.2850,291.1
25.2900,291.1
25.2950,291.1
25.3000,291.1
25.3050,291.1
25.3100,291.1
25.3150,291.1
25.3200,291.1
25.3250,291.1
25.3300,291.1
25.3350,291.1
25.3400,291.1
25.3450,291.1
25.3500,291.1
25.3550,291.1
25.3600,291.1
25.3650,291.1
25.3700,291.1
25.3750,291.1
25.3800,291.1
25.3850,291.1
25.3900,291.1
25.3950,291.1
25.4000,291.1
25.4050,291.1
25.4100,291.1
25.4150,291.1
25.4200,291.1
25.4250,291.1
25.4300,291.1
25.4350,291.1
25.4400,291.1
25.4450,291.1
25.4500,291.1
25.4550,291.1
25.4600,291.1
25.4650,291.1
25.4700,291.1
25.4750,291.1
25.4800,291.1
25.4850,291.1
25.4900,291.1
25.4950,291.1
25.5000,291.1
25.5050,291.1
25.5100,291.1
25.5150,291.1
25.5200,291.1
25.5250,291.1
25.5300,291.1
25.5350,291.1
25.5400,291.1
25.5450,291.1
25.5500,291.1
25.5550,291.1
25.5600,291.1
25.5650,291.1
25.5700,291.1
25.5750,291.1
25.5800,291.1
25.5850,291.1
25.5900,291.0
25.5950,291.1
25.6000,291.1
25.6050,291.1
25.6100,291.1
25.6150,291.1
25.6200,291.1
25.6250,291.1
25.6300,291.1
25.6350,291.1
25.6400,291.1
25.6450,291.1
25.6500,291.1
25.6550,291.1
25.6600,291.1
25.6650,291.1
25.6700,291.1
25.6750,291.1
25.6800,291.1
25.6850,291.1
25.6900,291.1
25.6950,291.1
25.7000,291.1
25.7050,291.1
25.7100,291.1
25.7150,291.1
25.7200,291.1
25.7250,291.1
25.7300,291.1
25.7350,291.1
25.7400,291.1
25.7450,291.1
25.7500,291.1
25.7550,291.1
25.7600,291.0
25.7650,291.0
25.7700,291.1
25.7750,291.1
25.7800,291.1
25.7850,291.1
25.7900,291.1
25.7950,291.1
25.8000,291.0
25.8050,291.1
25.8100,291.1
25.8150,291.1
25.8200,291.1
25.8250,291.1
25.8300,291.1
25.8350,291.1
25.8400,291.1
25.8450,291.1
25.8500,291.1
25.8550,291.1
25.8600,291.0
25.8650,291.1
25.8700,291.1
25.8750,291.1
25.8800,291.1
25.8850,291.1
25.8900,291.0
25.8950,291.1
25.9000,291.0
25.9050,291.0
25.9100,291.1
25.9150,291.1
25.9200,291.1
25.9250,291.0
25.9300,291.0
25.9350,291.0
25.9400,291.0
25.9450,291.0
25.9500,291.0
25.9550,291.1
25.9600,291.0
25.9650,291.1
25.9700,291.0
25.9750,291.1
25.9800,291.0
25.9850,291.0
25.9900,291.0
25.9950,291.0
26.0000,291.1
26.0050,291.0
26.0100,291.0
26.0150,291.0
26.0200,291.1
26.0250,291.1
26.0300,291.0
26.0350,291.0
26.0400,291.1
26.0450,291.1
26.0500,291.0
26.0550,291.0
26.0600,291.0
26.0650,291.0
26.0700,291.0
26.0750,291.0
26.0800,291.0
26.0850,291.0
26.0900,291.0
26.0950,291.0
26.1000,291.0
26.1050,291.0
26.1100,291.0
26.1150,291.0
26.1200,291.0
26.1250,291.0
26.1300,291.0
26.1350,291.0
26.1400,291.0
26.1450,291.1
26.1500,291.0
26.1550,291.0
26.1600,291.0
26.1650,291.1
26.1700,291.0
26.1750,291.0
26.1800,291.0
26.1850,291.0
26.1900,291.0
26.1950,291.0
26.2000,291.0
26.2050,291.0
26.2100,291.0
26.2150,291.0
26.2200,291.0
26.2250,291.0
26.2300,291.0
26.2350,291.0
26.2400,291.0
26.2450,291.0
26.2500,291.0
26.2550,291.0
26.2600,291.0
26.2650,291.0
26.2700,291.0
26.2750,291.0
26.2800,291.0
26.2850,291.0
26.2900,291.0
26.2950,291.0
26.3000,291.0
26.3050,291.0
26.3100,291.0
26.3150,291.0
26.3200,291.0
26.3250,291.0
26.3300,291.0
26.3350,291.0
26.3400,291.0
26.3450,291.0
26.3500,291.0
26.3550,291.0
26.3600,291.0
26.3650,291.0
26.3700,291.0
26.3750,291.0
26.3800,291.0
26.3850,291.0
26.3900,291.0
26.3950,291.0
26.4000,291.0
26.4050,291.0
26.4100,291.0
26.4150,291.0
26.4200,291.0
26.4250,291.0
26.4300,291.0
26.4350,291.0
26.4400,291.0
26.4450,291.0
26.4500,291.0
26.4550,291.0
26.4600,291.0
26.4650,291.0
26.4700,291.0
26.4750,291.0
26.4800,291.0
26.4850,291.0
26.4900,291.0
26.4950,291.0
26.5000,291.0
26.5050,291.0
26.5100,291.0
26.5150,291.0
26.5200,291.0
26.5250,291.0
26.5300,291.0
26.5350,291.0
26.5400,291.0
26.5450,291.0
26.5500,291.0
26.5550,291.0
26.5600,291.0
26.5650,291.0
26.5700,291.0
26.5750,291.0
26.5800,291.0
26.5850,291.0
26.5900,291.0
26.5950,291.0
26.6000,291.0
26.6050,291.0
26.6100,291.0
26.6150,291.0
26.6200,291.0
26.6250,291.0
26.6300,291.0
26.6350,291.0
26.6400,291.0
26.6450,291.0
26.6500,291.0
26.6550,291.0
26.6600,291.0
26.6650,291.0
26.6700,291.0
26.6750,291.0
26.6800,291.0
26.6850,291.0
26.6900,291.0
26.6950,291.0
26.7000,291.0
26.7050,291.0
26.7100,291.0
26.7150,291.0
26.7200,291.0
26.7250,291.0
26.7300,290.9
26.7350,291.0
26.7400,291.0
26.7450,291.0
26.7500,291.0
26.7550,291.0
26.7600,291.0
26.7650,291.0
26.7700,291.0
26.7750,291.0
26.7800,291.0
26.7850,291.0
26.7900,291.0
26.7950,291.0
26.8000,291.0
26.8050,291.0
26.8100,291.0
26.8150,291.0
26.8200,291.0
26.8250,291.0
26.8300,291.0
26.8350,291.0
26.8400,291.0
26.8450,291.0
26.8500,291.0
26.8550,291.0
26.8600,290.9
26.8650,291.0
26.8700,291.0
26.8750,291.0
26.8800,291.0
26.8850,291.0
26.8900,291.0
26.8950,291.0
26.9000,291.0
26.9050,291.0
26.9100,291.0
26.9150,291.0
26.9200,290.9
26.9250,291.0
26.9300,291.0
26.9350,291.0
26.9400,291.0
26.9450,291.0
26.9500,291.0
26.9550,291.0
26.9600,291.0
26.9650,291.0
26.9700,291.0
26.9750,291.0
26.9800,290.9
26.9850,291.0
26.9900,291.0
26.9950,291.0
27.0000,290.9
27.0050,291.0
27.0100,290.9
27.0150,291.0
27.0200,290.9
27.0250,290.9
27.0300,291.0
27.0350,291.0
27.0400,290.9
27.0450,291.0
27.0500,291.0
27.0550,291.0
27.0600,291.0
27.0650,291.0
27.0700,291.0
27.0750,291.0
27.0800,290.9
27.0850,291.0
27.0900,291.0
27.0950,290.9
27.1000,291.0
27.1050,291.0
27.1100,290.9
27.1150,291.0
27.1200,290.9
27.1250,291.0
27.1300,290.9
27.1350,290.9
27.1400,290.9
27.1450,291.0
27.1500,291.0
27.1550,290.9
27.1600,291.0
27.1650,290.9
27.1700,290.9
27.1750,291.0
27.1800,290.9
27.1850,290.9
27.1900,290.9
27.1950,290.9
27.2000,290.9
27.2050,290.9
27.2100,290.9
27.2150,290.9
27.2200,290.9
27.2250,291.0
27.2300,290.9
27.2350,290.9
27.2400,290.9
27.2450,290.9
27.2500,290.9
27.2550,290.9
27.2600,290.9
27.2650,290.9
27.2700,290.9
27.2750,290.9
27.2800,290.9
27.2850,290.9
27.2900,290.9
27.2950,291.0
27.3000,290.9
27.3050,290.9
27.3100,291.0
27.3150,290.9
27.3200,290.9
27.3250,290.9
27.3300,290.9
27.3350,290.9
27.3400,290.9
27.3450,290.9
27.3500,290.9
27.3550,290.9
27.3600,290.9
27.3650,290.9
27.3700,290.9
27.3750,290.9
27.3800,290.9
27.3850,290.9
27.3900,290.9
27.3950,290.9
27.4000,290.9
27.4050,290.9
27.4100,290.9
27.4150,290.9
27.4200,290.9
27.4250,290.9
27.4300,290.9
27.4350,290.9
27.4400,290.9
27.4450,290.9
27.4500,290.9
27.4550,290.9
27.4600,290.9
27.4650,290.9
27.4700,290.9
27.4750,290.9
27.4800,290.9
27.4850,290.9
27.4900,290.9
27.4950,290.9
27.5000,290.9
27.5050,290.9
27.5100,290.9
27.5150,290.9
27.5200,290.9
27.5250,290.9
27.5300,290.9
27.5350,290.9
27.5400,290.9
27.5450,290.9
27.5500,290.9
27.5550,290.9
27.5600,290.9
27.5650,290.9
27.5700,290.9
27.5750,290.9
27.5800,290.9
27.5850,290.9
27.5900,290.9
27.5950,290.9
27.6000,290.9
27.6050,290.9
27.6100,290.9
27.6150,290.9
27.6200,290.9
27.6250,290.9
27.6300,290.9
27.6350,290.9
27.6400,290.9
27.6450,290.9
27.6500,290.9
27.6550,290.9
27.6600,290.9
27.6650,290.9
27.6700,290.9
27.6750,290.9
27.6800,290.9
27.6850,290.9
27.6900,290.9
27.6950,290.9
27.7000,290.9
27.7050,290.9
27.7100,290.9
27.7150,290.9
27.7200,290.9
27.7250,290.9
27.7300,290.9
27.7350,290.9
27.7400,290.9
27.7450,290.9
27.7500,290.9
27.7550,290.9
27.7600,290.9
27.7650,290.9
27.7700,290.9
27.7750,290.9
27.7800,290.9
27.7850,290.9
27.7900,290.9
27.7950,290.9
27.8000,290.9
27.8050,290.9
27.8100,290.9
27.8150,290.9
27.8200,290.9
27.8250,290.9
27.8300,290.9
27.8350,290.9
27.8400,290.9
27.8450,290.9
27.8500,290.9
27.8550,290.9
27.8600,290.9
27.8650,290.9
27.8700,290.9
27.8750,290.9
27.8800,290.9
27.8850,290.9
27.8900,290.9
27.8950,290.9
27.9000,290.9
27.9050,290.9
27.9100,290.9
27.9150,290.9
27.9200,290.9
27.9250,290.9
27.9300,290.9
27.9350,290.9
27.9400,290.9
27.9450,290.9
27.9500,290.9
27.9550,290.9
27.9600,290.9
27.9650,290.9
27.9700,290.9
27.9750,290.9
27.9800,290.9
27.9850,290.9
27.9900,290.9
27.9950,290.9
28.0000,290.9
28.0050,290.9
28.0100,290.9
28.0150,290.9
28.0200,290.9
28.0250,290.9
28.0300,290.9
28.0350,290.9
28.0400,290.9
28.0450,290.9
28.0500,290.9
28.0550,290.9
28.0600,290.9
28.0650,290.9
28.0700,290.9
28.0750,290.9
28.0800,290.9
28.0850,290.9
28.0900,290.9
28.0950,290.9
28.1000,290.9
28.1050,290.9
28.1100,290.9
28.1150,290.9
28.1200,290.9
28.1250,290.9
28.1300,290.9
28.1350,290.9
28.1400,290.9
28.1450,290.9
28.1500,290.9
28.1550,290.9
28.1600,290.9
28.1650,290.9
28.1700,290.9
28.1750,290.9
28.1800,290.9
28.1850,290.9
28.1900,290.9
28.1950,290.9
28.2000,290.9
28.2050,290.9
28.2100,290.9
28.2150,290.9
28.2200,290.9
28.2250,290.9
28.2300,290.9
28.2350,290.9
28.2400,290.9
28.2450,290.9
28.2500,290.9
28.2550,290.9
28.2600,290.9
28.2650,290.9
28.2700,290.9
28.2750,290.9
28.2800,290.9
28.2850,290.9
28.2900,290.9
28.2950,290.8
28.3000,290.9
28.3050,290.9
28.3100,290.9
28.3150,290.9
28.3200,290.9
28.3250,290.9
28.3300,290.9
28.3350,290.9
28.3400,290.9
28.3450,290.9
28.3500,290.9
28.3550,290.9
28.3600,290.9
28.3650,290.9
28.3700,290.9
28.3750,290.9
28.3800,290.9
28.3850,290.9
28.3900,290.9
28.3950,290.9
28.4000,290.9
28.4050,290.9
28.4100,290.9
28.4150,290.9
28.4200,290.9
28.4250,290.9
28.4300,290.8
28.4350,290.9
28.4400,290.9
28.4450,290.9
28.4500,290.9
28.4550,290.9
28.4600,290.9
28.4650,290.9
28.4700,290.9
28.4750,290.9
28.4800,290.9
28.4850,290.9
28.4900,290.9
28.4950,290.9
28.5000,290.9
28.5050,290.9
28.5100,290.9
28.5150,290.9
28.5200,290.9
28.5250,290.9
28.5300,290.9
28.5350,290.9
28.5400,290.9
28.5450,290.8
28.5500,290.9
28.5550,290.8
28.5600,290.9
28.5650,290.9
28.5700,290.9
28.5750,290.8
28.5800,290.9
28.5850,290.9
28.5900,290.8
28.5950,290.9
28.6000,290.9
28.6050,290.8
28.6100,290.8
28.6150,290.9
28.6200,290.8
28.6250,290.8
28.6300,290.8
28.6350,290.9
28.6400,290.8
28.6450,290.9
28.6500,290.8
28.6550,290.9
28.6600,290.9
28.6650,290.8
28.6700,290.8
28.6750,290.9
28.6800,290.8
28.6850,290.8
28.6900,290.8
28.6950,290.9
28.7000,290.8
28.7050,290.8
28.7100,290.8
28.7150,290.9
28.7200,290.8
28.7250,290.8
28.7300,290.8
28.7350,290.8
28.7400,290.9
28.7450,290.8
28.7500,290.8
28.7550,290.8
28.7600,290.8
28.7650,290.9
28.7700,290.8
28.7750,290.8
28.7800,290.8
28.7850,290.9
28.7900,290.8
28.7950,290.8
28.8000,290.8
28.8050,290.9
28.8100,290.8
28.8150,290.8
28.8200,290.8
28.8250,290.9
28.8300,290.8
28.8350,290.8
28.8400,290.8
28.8450,290.8
28.8500,290.8
28.8550,290.9
28.8600,290.8
28.8650,290.8
28.8700,290.8
28.8750,290.9
28.8800,290.8
28.8850,290.8
28.8900,290.8
28.8950,290.8
28.9000,290.8
28.9050,290.8
28.9100,290.8
28.9150,290.8
28.9200,290.8
28.9250,290.8
28.9300,290.8
28.9350,290.8
28.9400,290.8
28.9450,290.8
28.9500,290.8
28.9550,290.8
28.9600,290.8
28.9650,290.8
28.9700,290.8
28.9750,290.8
28.9800,290.8
28.9850,290.8
28.9900,290.8
28.9950,290.8
29.0000,290.8
29.0050,290.8
29.0100,290.8
29.0150,290.8
29.0200,290.8
29.0250,290.8
29.0300,290.8
29.0350,290.8
29.0400,290.8
29.0450,290.8
29.0500,290.8
29.0550,290.8
29.0600,290.8
29.0650,290.8
29.0700,290.9
29.0750,290.8
29.0800,290.8
29.0850,290.8
29.0900,290.8
29.0950,290.8
29.1000,290.8
29.1050,290.8
29.1100,290.8
29.1150,290.8
29.1200,290.8
29.1250,290.8
29.1300,290.8
29.1350,290.8
29.1400,290.8
29.1450,290.8
29.1500,290.8
29.1550,290.8
29.1600,290.8
29.1650,290.8
29.1700,290.8
29.1750,290.8
29.1800,290.8
29.1850,290.8
29.1900,290.8
29.1950,290.8
29.2000,290.8
29.2050,290.8
29.2100,290.8
29.2150,290.8
29.2200,290.8
29.2250,290.8
29.2300,290.8
29.2350,290.8
29.2400,290.8
29.2450,290.8
29.2500,290.8
29.2550,290.8
29.2600,290.8
29.2650,290.8
29.2700,290.8
29.2750,290.8
29.2800,290.8
29.2850,290.8
29.2900,290.8
29.2950,290.8
29.3000,290.8
29.3050,290.8
29.3100,290.8
29.3150,290.8
29.3200,290.8
29.3250,290.8
29.3300,290.8
29.3350,290.8
29.3400,290.8
29.3450,290.8
29.3500,290.8
29.3550,290.8
29.3600,290.8
29.3650,290.8
29.3700,290.8
29.3750,290.8
29.3800,290.8
29.3850,290.8
29.3900,290.8
29.3950,290.8
29.4000,290.8
29.4050,290.8
29.4100,290.8
29.4150,290.8
29.4200,290.8
29.4250,290.8
29.4300,290.8
29.4350,290.8
29.4400,290.8
29.4450,290.8
29.4500,290.8
29.4550,290.8
29.4600,290.8
29.4650,290.8
29.4700,290.8
29.4750,290.8
29.4800,290.8
29.4850,290.8
29.4900,290.8
29.4950,290.8
29.5000,290.8
29.5050,290.8
29.5100,290.8
29.5150,290.8
29.5200,290.8
29.5250,290.8
29.5300,290.8
29.5350,290.8
29.5400,290.8
29.5450,290.8
29.5500,290.8
29.5550,290.8
29.5600,290.8
29.5650,290.8
29.5700,290.8
29.5750,290.8
29.5800,290.8
29.5850,290.8
29.5900,290.8
29.5950,290.8
29.6000,290.8
29.6050,290.8
29.6100,290.8
29.6150,290.8
29.6200,290.8
29.6250,290.8
29.6300,290.8
29.6350,290.8
29.6400,290.8
29.6450,290.8
29.6500,290.8
29.6550,290.8
29.6600,290.8
29.6650,290.8
29.6700,290.8
29.6750,290.8
29.6800,290.8
29.6850,290.8
29.6900,290.8
29.6950,290.8
29.7000,290.8
29.7050,290.8
29.7100,290.8
29.7150,290.8
29.7200,290.8
29.7250,290.8
29.7300,290.8
29.7350,290.8
29.7400,290.8
29.7450,290.8
29.7500,290.8
29.7550,290.8
29.7600,290.8
29.7650,290.8
29.7700,290.8
29.7750,290.8
29.7800,290.8
29.7850,290.8
29.7900,290.8
29.7950,290.8
29.8000,290.8
29.8050,290.8
29.8100,290.8
29.8150,290.8
29.8200,290.8
29.8250,290.8
29.8300,290.8
29.8350,290.8
29.8400,290.8
29.8450,290.8
29.8500,290.8
29.8550,290.8
29.8600,290.8
29.8650,290.8
29.8700,290.8
29.8750,290.8
29.8800,290.8
29.8850,290.8
29.8900,290.8
29.8950,290.8
29.9000,290.8
29.9050,290.8
29.9100,290.8
29.9150,290.8
29.9200,290.8
29.9250,290.8
29.9300,290.8
29.9350,290.8
29.9400,290.8
29.9450,290.8
29.9500,290.8
29.9550,290.8
29.9600,290.8
29.9650,290.8
29.9700,290.8
29.9750,290.8
29.9800,290.8
29.9850,290.8
29.9900,290.8
29.9950,290.8